CELL	CD52	Ifitm1	Cdkn3	Ly6a	Bax	Aebp2	CD63	Cdkn2a	Cdkn2c	CD48	Pax5	Gapdh	Cdkn2d	Hes5	Id2	CD9	Sfpi1	Fcgr3	Cdk4	Pax4	Cdkn2b	Cbx8	Fcgr2b	Bad	Fas	Klf1	Ccnb2	Ccna1	Ifi205	Lmo2	Ndn	Rora	Tnfsf12	Fosl1	Gfi1b	Trp53	Gata1	Lyl1	Epor	Mbd2	Actb	Cdkn1a	Cdkn1c	Ccnd3	Max	Ccne1	Prf1	Cdk5	Eed	Tgfb1	Cdc42	Tnfrsf1a	Erg	Hey1	Tcf7	Ebf1	Cdk2	Tob1	Ldb1	Ccnb1	Sell	Bcl2l1	Myc	Cdkn1b	Cdk2	CD34	CD55	Pax9	Casp8	Mycn	Cebpa	Ezh2	Akt1	CD53	Ccna2	Irf8	Cdk1	Gfi1	Foxo3	Mpl	Akt2	Foxl1	Muc13	Stat4	Ar	Ccne2	Cycs	Sdpr	Fli1	Zbtb20	PIk3R2	Il7R	Gata3	Gata2	Tcf3	Pecam1	Meis1	Zfpm1	Tgfb3	Ccnc	Myb	Bcl11a	Lin28a	ETS2	Bmi1	Ifi203	Tnfrsf21	Ctnnb1	Flt3	Dtx1	Cbx2	Ccnd1	Stat6	Csf1r	Casp9	Pbx1	Dnmt3b	Zbtb38	Nfkb1	Irf6	Tal1	Esr1	Zhx2	Stat3	Suz12	Ccnb3	Plag1	Rb1	Tek	Irf4	Tgfb2	Akt3	Bcl2l11	Zfp612	Ikzf1	Tnfrsf1b	Tfrc	Tnfsf10	ETS1	Etv3	Stat1	Kit	Dach1	Dnmt1	Brd3	Kdr	Ahr	Zfp532	Etv6	Foxo1	Hlf	Klf12	Ccnd2	Dtx4	Runx2	Mllt3	Satb1	Smarca4	Runx1	Foxp1	Bcl2	Mll5	Tcf4	Bcl11b	Pten	Ep300	vWF	PIk3ca	Sos1	Ikzf2	Notch1	Nfia	Dnmt3a	APC	Nfat5
HSC1	0	11.36106148	0	8.489427792	10.02179976	5.501912622	9.621195099	0	0	0	0	11.82394707	7.42351693	0	0	8.033778309	10.684709	0	10.79241926	0	0	0	0	0	0	0	0	0	0	11.60020642	10.33745322	0	0	8.701682686	0	10.81931491	0	8.42719691	5.480114866	9.819087876	15.21328859	8.268526795	0	10.94216325	6.979476958	0	0	5.931248223	11.77265002	0	12.34327753	9.572881863	12.60917921	0	4.621432398	0	10.45819957	0	11.83859435	9.205608424	0	10.14111963	11.84767777	0	0	9.728999527	3.61849301	0	10.34446926	9.695920284	0	8.331858283	8.840082277	0	0	0	9.290317423	3.955432496	8.129513324	12.07524971	3.165665429	0	2.869256995	9.529266034	0	1.435694528	10.45863667	0	11.37761851	10.35473204	10.06222481	0	5.775576963	6.980037139	6.508191268	6.450178176	9.946086726	0	0	9.879773642	12.85337628	0	6.494268389	0	7.039682209	11.34003819	8.726817193	7.498321273	7.407152577	1.866789689	5.654882028	10.41398583	10.98175223	3.386669494	8.560208129	1.596527329	10.76817198	9.965104935	6.636036938	0	3.302115689	0	9.397944708	9.136529046	10.95272479	0	8.177634933	9.131232155	7.11750183	0	0	6.222195352	7.66806054	5.597043271	3.093638189	8.741038032	8.053929316	7.07038504	8.129568443	0	0.452324706	12.19822676	10.3064279	10.44788202	10.2861486	0	8.707729898	3.158516003	11.48206947	0	12.06505007	0	0	0	7.690323841	4.613119135	8.498575361	11.00280619	8.885253604	0.899083907	3.281255876	0	9.902623451	0	7.511980717	7.121192858	0	9.316660375	1.653513862	7.27544783	0	9.162069124	10.59945388	0	5.848466657
HSC2	0	13.31099689	0	11.46633281	8.247331427	4.295650118	9.301824281	4.242738476	0	0	0	6.788615311	0	0	0	9.477076262	8.761790666	0	9.192645953	0	0	0	0	0	6.731276453	0	8.082749123	0	7.621366746	9.98419387	10.05869109	0	0	0	8.654839152	10.43054852	0	0	5.695757102	8.379839044	13.61458665	0	0	11.49324146	0	0	0	0	11.31585579	0	12.06968154	8.618328606	11.47346047	0	0	0	9.172852286	0	11.55967009	0	8.007429713	0	8.334917749	2.241221333	0	5.940893872	8.288056621	0	8.189274515	12.94418537	0	0	9.018066249	0	0	0	5.992959332	10.52646562	9.497829908	10.29026136	7.117073579	0	0	6.407718406	0	0	0	0	11.46694911	9.029886314	0	0	0	4.910083801	0	0	9.139744738	0	0	0	12.6193771	0	7.571080637	7.554705315	7.601305547	11.68723142	4.524522341	7.673150734	0	0.764319396	4.475247893	10.15853665	0	5.775518687	8.808066938	4.441187712	8.163956298	7.029206914	5.505921961	4.307660393	0	0	0	11.21868229	8.339664278	0	11.33068541	0	0	0	0	7.635625409	0	0	8.005487175	0	0	0	6.631433094	0	2.245717767	12.01733141	0	0	9.55435015	0	0	2.885345919	10.66829591	10.84150153	12.06580586	0	0	0	0	7.012908859	0	10.63177207	4.33219758	0	0	0	7.835367053	0	9.06894579	10.54319441	6.167826284	0	7.007531106	10.37411096	9.108723873	0	10.52835455	0	6.431186153
HSC2	0	12.15097077	0	9.087110157	7.587380727	6.579648203	9.242435625	0.049492614	8.096251293	0	0	10.90335376	9.265289852	0	0	8.616165702	4.955660174	0	10.3660415	0	0	0	0	0	0	0	0	0	0	11.13909572	10.39851448	9.457376123	0	2.102359252	10.53735854	10.51995127	0	9.092661274	4.966395979	8.029954547	15.34807029	0	0	11.52166079	9.237328882	0	4.912619861	0	10.83123616	8.007809405	12.05543868	8.184311319	11.38605463	0	0	0	9.652248235	8.232746712	12.33817502	0	0	0	11.89014999	3.018376781	8.14052526	7.993185384	3.296753012	0	8.205003218	6.771730919	0	6.584644158	9.030587114	0	0	0	0	0	9.360780008	11.01360436	6.360845425	0	10.32830775	7.974102018	0	0	10.27998318	0	10.69225475	9.49203759	9.010146486	0	7.454374345	5.268651959	8.108713826	0	7.489165291	0	9.224284008	8.559164105	10.91783203	9.622142137	1.804481252	0	7.524103942	11.91963914	6.624140059	7.354994967	8.30292638	4.049266204	6.255845877	10.51749451	8.601370259	0	8.480200723	4.403851838	9.787738296	8.094078579	0	3.312315525	7.200440139	10.20435315	0	11.54028712	8.93391017	0	7.156848397	10.71660031	7.700997354	0	8.505020277	8.989330132	8.598675811	0	10.44401349	0	0	4.547708968	0	0	2.448912577	11.8530736	10.52209222	11.28091398	9.801717155	0	6.825771281	3.925929483	10.60806424	10.40399117	12.59540875	9.837672991	0	0	6.07281187	0	8.615886599	11.30469245	9.293842507	0	0	0	8.897729052	0	9.784549958	10.26275002	0	6.258067736	7.922488926	8.165260498	9.167614039	10.1717859	9.940886146	0	8.650277884
HSC2	0	12.43800347	0	10.48906303	7.321682714	3.62090578	9.556481865	0	0	7.961243533	0	10.40260332	9.255985229	0	7.9002226	0	0	0	8.821359751	0	0	0	0	0	0	0	0	0	0	11.16497929	9.204332183	9.844744044	0	0	10.6735999	10.01640425	0	2.100552541	3.917775132	9.715245295	14.27048009	0	0	11.18844704	8.774208207	0	0	0	11.25380811	7.581847031	11.68719951	8.881002892	11.8040022	0	0	0	0	7.277765171	11.07605772	0	0	9.223091418	0	0	0	8.281323771	6.608648062	0	0	10.3454915	0	7.500867117	8.449844063	0	5.627245926	0	6.815469567	0	8.854216666	11.37728873	5.380673583	0	9.913601533	8.27882505	0	0	9.22388257	2.646377896	11.38698133	7.911165489	7.033845438	0	9.469100699	6.620181849	0	0.574598118	8.531805208	0	0	8.807450599	12.41795641	0	0.504846416	8.659805164	4.813278335	12.17588263	4.119174501	6.653220806	0	2.996075382	5.76947682	8.276383573	9.323734265	0	0	2.999889462	8.001946334	8.366910438	0	4.568633563	5.86139058	6.54384727	0	8.489223489	9.159012629	0	0	8.546995288	0	0	0	0	0	6.352013338	10.07599462	0	0	0	0	0	3.903405089	12.66114885	10.11584997	0	7.889752719	0	8.070119253	4.192243293	10.01150319	9.636589818	10.41829187	9.469022291	0	0	0	6.925339392	0	12.26017305	3.352408119	0	0	0	9.628379316	0	9.237405915	10.26343947	6.42703663	11.02868636	7.923917184	9.305395243	0	9.000121501	10.55993448	0	9.044361227
HSC2	0	12.62699981	0	9.033453899	8.694783982	4.814681924	8.811591774	5.55091804	0	0	0	11.12977901	7.396086285	0	0	0	8.493437006	0	9.579071973	0	0	0	0	0	0	0	0.508243035	0	0	9.985302483	0	0	0	0	10.67020467	10.63231429	0	7.382485034	2.785251727	7.869373196	14.02933481	0	0	10.93739521	0	0	0	7.045812012	12.17842769	7.126201081	12.12220839	9.77714039	10.89256779	0.443556206	0	0	0	0	11.17107161	0	0	0	0	1.109018364	0	7.592035986	7.932361581	0	0	13.04194866	0	0	9.185654118	0	0	0	7.656372908	0	8.949838901	10.80595056	4.582226831	0	7.130952298	8.083349547	0	7.209791451	8.156689327	4.455321377	10.56962507	8.610984839	7.242609347	0	7.067364272	6.865194844	5.771431661	0	9.666574229	0	0	8.280429077	10.94569873	8.281260621	0	7.895123273	7.190476752	11.02651874	3.278302909	6.921425824	0	0	4.70401549	0	10.0801423	5.498151287	0	0	0	8.138729349	0	3.243218041	6.279107359	0	0	9.751091684	9.64639694	0	8.457431643	8.293830878	0	0	0	8.623863899	0	6.160832506	0	0	0	6.966812792	9.328303412	0	0	12.5055238	9.713949414	0	5.351416918	0	0	0	10.88762087	11.58918193	11.41763718	0	0	0	4.057027227	7.552510507	0	10.77221546	3.847411167	0	0	0	10.27492337	0	8.389802185	9.809476303	7.769727346	8.997311585	5.908627223	0	8.067097063	9.130878918	10.51363185	0	9.258127038
HSC2	0	11.60667252	0	10.20117446	7.901355411	5.015566295	7.672475428	0	9.048578571	0	0	10.87625604	9.091513263	0.528502156	0	7.547350684	8.863274342	0	9.645285105	0	0	0	8.455374066	0	0	0	0	0	0	10.08751096	0	0	0	8.151281476	0	10.8219826	0	5.044359774	5.004169427	8.34970404	14.38945839	0	0	8.763062404	6.75992464	0	0	0	10.92153624	2.104695904	11.94628566	7.601033842	9.670915932	0	0	0	7.134175787	0	10.66107285	0	0	7.998940025	8.24157128	2.407966542	8.212794263	8.534819471	7.2611842	0	8.668145977	12.07909221	8.250237127	7.982159999	9.408687188	0	0	0	0	5.779101076	8.740495119	10.38397353	6.222065312	0	8.86648279	7.498624136	0	0	9.965790319	0	10.73420452	9.077604185	7.953099195	0	7.462002074	0	0	5.502866151	7.920329496	0	0	7.620275012	10.4019573	7.135777236	6.719822772	8.90709143	6.207787866	10.20516114	5.847979976	4.941880345	7.918749883	0	0	7.807018236	8.555616083	0	0	0	9.822230569	8.511936701	4.510861485	0	2.154133513	8.716696981	10.21888725	10.399978	7.573637395	0	4.547206831	9.050777158	4.709379449	0	0	7.213937877	0	6.150615118	8.488898176	9.284370445	8.969651619	6.463980641	0	3.063932744	0	11.08978305	11.28640474	0	8.549385819	0	0	3.360135031	11.95693353	10.0470746	11.68245197	0	0	0	4.68659035	0	9.769436079	11.15283691	0	0	0	0	10.64751996	0	9.098262884	8.735651857	0	7.97939015	2.815503759	0	7.957177007	10.3089296	7.86108965	0	7.500087339
HSC2	0	13.56437641	0	11.53783849	10.43008515	6.227257163	10.34295046	0	0	0	0	12.0424449	0	0	0	7.44050419	8.823013186	0	10.03379493	0	0	0	0	0	0	0	0	6.822525653	0	10.64644501	0	7.940604958	0	0	9.123555595	10.43286708	5.27807804	7.915668388	3.903798512	9.036803417	14.2248256	0	5.970550731	10.50477898	8.797695526	0	0	0	11.15940606	0	12.67361449	10.75669787	11.82329428	0	0	0	10.88541555	10.09336445	11.34782111	0	0	9.928625447	0	0	7.837144002	9.110074435	7.154554589	0	10.59737333	13.63869054	0	0	9.230212097	0	0	8.317754478	0	6.812935023	9.918291795	12.34754584	0	0	9.934206483	9.111199636	0	0	1.389816598	3.783894094	12.21606362	9.194385402	0	0	7.618468483	5.34014954	0	5.999493482	8.912100628	0	8.321158598	8.529889732	11.05286938	0	2.582741752	0	7.717695987	12.47348997	4.949222653	8.318601736	0	0	3.9200254	3.362758293	9.519483726	0	8.474519148	0	8.558600649	8.285432761	4.232440865	3.072700502	2.053624496	0	4.374139387	11.33821406	10.05366175	0	10.24140999	10.22729456	7.073016667	0	0	10.20435479	0	0	0	9.372465956	8.888126951	7.42743322	6.923138401	4.04689007	3.39955417	11.89401476	9.85690504	9.936342009	8.42638823	9.137777707	8.48174732	0	9.822417587	11.18539254	12.8205215	6.748904817	0	8.54884976	0	6.636006828	0	11.19590431	9.63536531	0	0	0	10.37980707	0	9.51299673	9.767722086	8.787213376	9.487442829	5.045140774	10.7212982	0	11.30832724	10.85351364	0	8.594503384
HSC2	0	13.12528339	0	11.31951521	7.343904493	2.42975426	9.193755821	0	0	0	0	9.719641822	8.270587768	5.257480628	0	7.838774298	9.760053501	0	9.620207873	0	0	4.018922287	0	0	0	0	0	0	0	10.88032188	9.241261093	0	0	0	0.251265435	10.29647671	0	0	0	0	14.21672364	0	0	10.51898318	7.662807624	0	0	0	10.34080619	0	11.96346653	9.707898339	10.11467131	0	0	0	8.688497031	1.07788382	10.86679401	0	0	8.660943457	10.30207218	4.024355587	5.649733689	9.503791808	6.894715567	0	0	7.932264538	0	0	8.960925193	0	0	0	0	4.020402055	10.40528255	10.27789069	0	0	5.149110738	7.145977986	0	0	9.690749528	0	10.35939108	8.858712671	0	0	8.137005832	5.553563467	0	0	8.678664128	0	8.665363856	0	10.50247563	8.752770076	0.057367932	0	6.826574617	11.80599365	5.312916866	7.849915279	0	0	0	0	0	0.172782466	8.2106278	0	8.081183048	8.871909136	5.320884921	5.776826455	3.235512526	10.06335164	0	10.13328368	0	0	8.621191251	0	8.12191874	0	0	0	0	0	8.822689927	0	0	0	10.50786702	4.233940225	2.443105014	12.03917729	0	8.130402873	9.33404025	0	0	0	3.988512353	9.407752493	11.99889904	0	1.095954425	0	5.488073735	7.12963107	0	10.76504134	8.139804038	0	5.871350637	0	10.21946026	0	8.377562101	10.44035154	0	8.199337361	0	8.782890777	0	8.355424803	0	0	7.824569663
HSC2	0	12.47183039	0	10.58701031	8.347465345	4.976057543	7.653681153	0	0	0	0	8.263908604	8.77528687	0	0	0	0	2.577196867	8.494477536	0	0	0	7.550753699	0	0	0	0	0	0	11.44750835	0	9.92254216	0	0	0	9.972622258	0	7.650038578	2.715126603	10.14283579	14.61941482	0	0	9.48790243	7.464339494	0	0	0	11.11524933	0	12.04599783	10.06850478	11.75378831	0	0	0	9.213344585	0	10.65568665	0	0	9.948322445	9.299395244	4.685943631	4.667666403	9.06540049	7.36408685	0	8.6154989	8.805002949	8.065511133	9.256610584	8.928810875	0	0	0	0	0	9.579891432	10.3627362	5.448239033	0	8.765809337	8.520796222	0	4.398637813	9.016528688	0	9.964509225	9.727682405	8.294647325	0	7.250825568	6.525421851	5.941830069	0	9.027119549	0	0	7.808588197	11.00335903	0	4.043565499	8.470088905	7.460859557	12.27385189	0	6.632619191	7.962483733	0	0	8.621507484	0	0	0	0	9.018094503	8.840292492	4.27063216	0	7.240544153	0	0	11.48375594	10.17960137	0	8.416242452	0	0	0	0	9.310215487	8.691988239	5.789034297	9.283213746	8.013853363	2.485104333	6.429359481	0	5.056197287	2.241933341	12.87444245	9.344522554	8.732594624	8.633334485	0	0	0	10.70917627	10.54724019	13.36650889	7.384822888	0	0	4.328815795	2.879405526	0	10.43025125	0	0	0	0	10.25982452	0	9.781004759	8.594442954	6.165545803	7.151893062	7.808181165	10.68781768	9.140145971	9.447113277	9.036009465	0	9.325655772
HSC2	0	13.1901123	0	11.68077429	10.45878715	6.105595277	8.848691875	3.203529485	0	0	0	10.39381418	8.33581624	0	7.391491793	7.966922343	10.13397225	0	6.807158076	0	0	0	0	0	0	0	0	0	0	11.12608417	11.41371701	0	0	0	10.69824788	11.00343053	3.66598041	7.711141625	4.041692648	4.928400014	13.57797397	0	0	10.56937325	7.207404603	0	0	0	11.9315165	0	11.83424249	9.208932538	11.80771542	2.149579561	0	0	8.427702345	5.711224975	10.7018656	0	0	0	0	5.667188424	5.616414459	8.177517752	7.691793674	0	8.609118441	10.00404472	8.663920337	0	5.7101674	0	0	0	0	0	8.968816442	8.379377709	0	0	5.859435921	8.422765696	0	0	7.769311217	0	10.82529297	8.164913046	0	0	6.391725757	4.107009608	0	2.256356377	9.337448935	0	0	8.061211897	11.45436448	0	0	0	6.373032705	12.57696149	4.923701154	6.450939611	0	3.639085885	2.125800655	0	0	0	8.501986548	0	0	0	4.281801137	3.192936074	0	8.385358418	0	8.293781809	9.058943927	0	8.447177025	9.738088149	8.147721583	0	0	8.795514861	0	5.045406229	9.736374095	10.44382842	5.692406345	0	7.787674961	1.549985045	2.50659523	11.60759166	8.326899475	0	8.106482227	0	0	0	10.24922977	11.10987424	12.28691669	0	0	0	4.758963136	4.395960954	9.807420177	9.577800539	9.695843786	0	0	0	10.63872018	0	9.350308343	11.08450392	3.866805173	9.481262534	0	10.28358623	0	9.260398588	10.02176483	0	8.801403228
HSC2	8.300901939	12.70927126	0	13.00599558	7.84637341	5.889120845	9.808180541	0	0	0	0	10.02078803	0	0	0	7.159282141	10.37800482	0	7.172649439	0	0	0	0	0	0	0	0	0	0	11.20555553	0	8.262363545	0	5.637790613	8.358582468	10.30669315	1.260433196	0	5.054575138	0	14.02964832	0	0	10.67074822	8.850478427	0	0	0	10.89808888	0	11.27452495	7.996749319	11.23961938	0	0	0	9.131700215	7.950801549	10.55010089	0	0	8.154638368	9.071877769	0	0	5.003630758	4.793472392	0	8.677186468	1.760674607	0	6.459024849	8.393357111	0	0	7.940662027	0	0	9.342072856	11.63442324	0	0	8.691714835	7.831272148	7.729377231	0	8.173859528	0	10.3056342	7.284415266	0	0	0	5.228114332	0	0	7.247196392	0	0	7.755852245	11.6634674	0	0.650220546	5.546402705	6.75760763	12.13455021	6.914561414	6.805764507	0	0.231494397	0	9.441857279	10.54877457	0	0	0	0	7.67871493	1.038603104	0	3.753908516	0	3.174330545	10.73456075	0	0	0	0	0	0	0	1.554689329	7.080143177	1.297817345	9.856251766	0	8.852663473	0	8.381392595	6.21266641	6.028581737	11.38317688	9.699374399	0	9.121956153	0	8.484136657	4.085928071	11.658684	10.8687068	12.32441224	8.160612396	0	0	5.382670477	0	0	9.859775911	8.405842666	0	0	0	9.810580785	0	5.62716649	8.982435232	0	8.282155701	8.284390098	9.226414849	0	8.375766336	11.15605781	0	8.275754128
HSC2	0	11.58351945	0	0	8.217049438	4.6132596	8.852519872	0	0	0	0	9.781995688	0	0	0	7.134580095	10.48666793	0	2.026434083	0	0	0	0	0	0	0	0	0	0	11.23042779	0	10.29507686	0	0	0	9.614111697	0	9.392999727	6.159806058	9.405927557	14.11034691	0	0	8.063307049	7.694397355	2.600828491	0	0	11.36646168	0	11.54774636	8.49210484	11.30839767	0	4.147070114	0	10.1175606	0	10.33957389	8.432454197	0	0	10.49733022	0	0	7.746563571	6.993647702	0	8.089735813	8.7209187	8.580729766	8.458504919	8.11021366	0	0	0	1.704690423	0	0	10.24032103	0	0	5.79478348	8.819214396	0	0	9.106202895	0	10.16566391	7.644242767	9.468462138	0	8.614170979	6.146994342	0	4.13721627	8.11655673	0	0	0	11.813638	0	8.323759742	0	6.407234705	12.07258008	5.181648329	7.031053013	0	3.282813011	1.378584728	0	9.406673708	8.740666807	0	0	0	9.196498246	0	3.180459217	0	9.458764157	0	9.55246631	8.444676236	0	8.629746663	9.45856621	7.229641891	0	0	8.245741526	0	6.435628952	0	8.385797309	0	7.017371979	8.323169118	4.23572008	2.369273369	13.02103193	0	0	0	0	0	3.771469909	11.18848008	10.35448354	12.70235622	0	0	0	0	0	0	10.41040541	10.60075483	0	0	0	10.13240141	0	8.598978839	10.71040727	0	10.30946622	0	0	7.857400453	8.544270034	9.240434472	0	8.944884435
HSC2	0	13.44497736	0	11.89727176	10.59109722	6.72522268	10.377284	0	7.99745592	0	0.340679889	11.73241634	0	0	0	8.5320473	0	0	11.14521631	0	0	0	3.000960667	0	0	0	0	0	0	11.17188544	11.10111594	9.736451321	0	9.842415041	9.768141809	10.84842297	0	5.872159453	4.890388062	8.956435351	15.58198949	0	4.651535271	12.2490152	9.805737568	0	0	0	9.319657512	0	12.96679448	9.090947682	11.01546742	5.411727373	0	0	10.62347203	6.101210994	11.81080276	0	0	8.817509856	12.11569894	2.612249236	0	7.725368338	9.052053293	0	8.835167801	11.90814837	6.631948117	9.866223448	10.20878465	0	0	0	9.193999368	0	10.574468	9.148409196	5.733945486	0	8.866065855	10.18746156	0	0	11.59389159	0	12.70308708	3.600155752	8.951849618	0	7.969563473	5.758418828	0	0	9.24808657	0	0	8.042527704	12.43015726	0	0	9.236686997	8.785395975	11.35903605	6.870616785	8.665854449	0	0	0	10.80678297	9.729236933	1.705422559	8.090608599	0	8.904915515	8.512278231	4.306322048	3.893014131	7.110838418	0	0	10.89630737	10.01156164	0	6.404516564	10.36133252	6.693146825	0	0	9.135331173	0	1.819419858	10.25022904	3.737386968	8.374633506	4.032731308	0	6.555153658	3.716433748	12.17076315	10.5160163	11.50889128	10.31319698	0	8.647946629	4.36860224	12.4484167	11.23048256	11.45154539	8.757286635	0	0	6.267131299	4.845825805	8.572551529	11.72387047	0	0	6.602867127	0	10.72658729	0	8.418446171	9.628725366	0	8.072757369	7.221600032	8.778542631	0	9.80432597	10.25755661	9.1544444	10.49150769
HSC2	0	11.41366858	0	9.815055501	9.054193775	6.541837372	8.919023358	0	0	0	0	11.25831976	8.900289391	0	0	3.518815403	10.03553717	0	9.412682817	0	0	0	0	0	0	0	0	0	0	10.09199776	8.477707145	0	0	0	0	10.58071993	0	0	5.632866239	8.355252075	15.40174666	0	0	8.490649947	7.64316533	0	3.424017781	0	11.92652416	7.013250748	11.21627197	8.725989653	10.86975617	3.302475158	0	0	8.323515432	7.421640066	11.18193783	0	0	9.517981739	11.18213318	4.190800016	0	7.318509477	0	0	8.293482094	9.172817995	0	6.621976783	8.773606105	0	0	7.941258068	0	0	7.958755987	9.921372346	4.955278124	0	8.084394205	9.680556037	0	0	10.29635673	0	9.813702657	8.295130017	0	0	7.639531073	6.0549266	3.179862661	2.772039026	9.028695835	7.433025012	5.628878515	7.972103716	11.60546658	0	0	0	6.734671007	12.29270438	0	4.636213771	8.839593512	0	6.38626502	0	9.873833135	7.473702037	8.934085913	0	0	9.988612312	4.273973633	3.202454526	5.499034718	8.201469505	0	10.36816675	8.211445226	0	10.2884491	5.174278114	7.212967975	0	0	9.224447834	8.807714931	0	9.908902562	8.301253956	0	0	0	0	2.274079912	12.61935127	11.55554107	0	9.040321192	0	0	0	10.25739083	9.658964902	12.46049815	2.779525043	0	1.196325436	7.049996945	2.281892208	0	9.462980922	10.92388659	0	0	0	9.195400963	0	9.217029669	9.960240586	4.468294272	0	7.538383108	0	0	10.46885223	10.26486034	8.263720863	7.876698306
HSC2	0	13.25541036	0	8.158463708	8.143320803	6.538211907	8.990374389	3.38124937	0	0	0	10.28403238	8.138227633	0	7.989727546	8.276540095	9.317667435	0	6.451099783	0	0	0	0	0	0	0	0	0	0	9.956048823	0	0	0	0	9.064558654	10.68335551	8.038960802	7.147236771	5.890505541	10.47782571	14.51860846	0	0	12.29104664	0	0	0	0	11.4965739	0	12.9992851	8.957881733	10.08631942	0	0	0	10.01479109	0	11.92986105	0	0	9.26348136	0	4.643869118	0	0	8.216580952	0	10.48878459	13.41216754	0	0	9.23696389	0	0	2.209936302	8.58515514	0	10.56128248	11.77592918	5.548285098	0	5.87402461	7.694775442	0	0	10.5610571	3.042210112	10.78150262	8.350065366	0	0	8.627870324	5.764456339	4.491471022	6.55021156	8.206074057	0	0	4.500823067	10.97469857	8.716859961	8.922762226	10.20588933	0	11.13254275	5.733925005	6.424920547	0	1.840061932	3.953912213	9.848653588	9.84674959	0	0	0	9.122519963	7.667018544	0	4.431654321	3.85114596	9.592782494	10.22415835	8.97518786	9.003154097	0	9.70437763	4.88975979	0	0	0	8.234437389	0	5.710578779	8.72152915	0	0	5.008079252	0	3.676087086	2.526890907	11.91245393	12.17849512	10.87009399	8.417291399	10.43411183	0	2.649924167	11.51333597	11.609313	12.66661067	8.688821668	0	0	0	1.225394919	0	11.13393343	8.699786384	0	0	0	11.28098104	0	8.858335334	9.413405488	8.915061538	8.54082063	7.290892912	7.21339614	0	9.951627427	12.12224666	0	8.948890497
HSC2	0	13.00464319	0	7.068840745	9.573341732	5.342726662	9.955255393	6.717951593	0	0	0	11.72856934	8.091848287	0	0	8.190068681	6.836828606	0	9.361743452	6.151681102	0	0	0	0	0	0	0	0	0	11.56374231	11.28376857	0	0	0	9.561010948	11.81193477	5.942837125	8.880146222	5.620148363	9.134399869	14.97255613	0	6.077660649	11.9396406	9.12534631	0	0	0	11.13842057	0	12.84840965	11.03278542	11.42582623	0	0	0	9.104315808	5.231142121	12.41786521	7.396415068	0	10.57062747	0	4.862615856	0	8.730073799	0	0	9.808157844	14.47564911	0	0	8.715523956	0	7.957237471	0	8.403154089	3.342683148	8.791256736	10.99625501	1.686033904	0	6.824222456	9.34715798	0	2.116342834	9.208454575	4.327445028	12.25319255	6.719496898	9.305443578	0	9.240609159	6.833047939	8.199703141	5.486593789	9.803316175	6.819230514	8.589515205	7.145554173	11.52444453	0	3.823299965	8.935667936	8.035602498	12.27800399	6.970432059	6.917860382	0	0	2.203784542	10.31476232	11.0298664	0.789052938	0	0	8.443903507	9.668199332	0	4.105625619	3.574948803	9.131933088	8.499490402	11.04394388	9.219028628	0	8.643240947	10.29700289	9.365034355	0	0	9.273789572	0	6.995327275	9.536420185	8.641423506	0	6.749367487	8.089869285	4.73179257	4.526625579	12.31603328	11.83910266	0	11.46288648	0	0	0	10.86818399	9.013858128	12.10746828	9.72448024	0	0	4.284234672	4.15938546	0	12.2973535	10.15847179	0	6.53694296	0	11.80403782	0	9.604781776	10.28263392	8.268790909	9.257387405	8.064758917	0	8.12991025	9.413293927	10.66278319	0	9.618553659
HSC2	0	12.40257147	0	8.445082528	9.018707005	2.467595368	9.132874961	0	8.379483348	0	0	11.17576824	0	0	0	8.934843539	11.05454183	0	9.556975045	0	0	0	0	0	0	0	0	0	0	9.920193041	10.43694152	0	0	0	9.497676689	10.6580317	0	8.357843467	3.324388479	8.569071054	15.5430056	9.534879449	6.360310823	11.26833194	0	0	0	8.38372401	10.68648644	5.446596611	12.35575584	10.39307156	11.20536223	0	4.736979821	0	0	0	11.01075001	0	0	2.812565423	10.91607506	4.551877421	0	7.560975517	0	0	10.72399938	11.60260376	0	2.076337214	9.043612775	0	0	0	0	0	8.688220669	9.444065461	0	0	7.131958269	6.790327448	0	0	9.975375976	1.705789902	10.92511558	9.770478758	0	0	9.145201419	6.873404119	7.805798987	0	8.157118404	6.314829514	1.834107689	9.544609912	12.4461891	6.380309573	6.814969613	8.124631867	5.714838818	11.19253299	6.098093488	7.308354462	0	0	5.19558249	8.434830426	7.721026027	5.763478287	0	0	7.87008545	8.297519718	2.2519501	0	2.638406822	9.355218735	0	11.53660366	9.768848578	0	0	8.607354315	0	0	0	9.164105169	0	0	0	8.043936065	8.816896597	5.830802746	4.000361023	6.377693166	0.997192326	9.895267773	11.46207921	0	8.468321284	0	0	0	11.77955057	10.44599545	11.91619284	0	0	8.773817327	4.264026353	0	0	11.25074855	9.330386159	0.939983133	5.972149689	0	9.829616363	0	9.673103095	9.357739015	5.535459202	8.961743448	6.277207811	8.567793531	0	10.61713973	10.98532257	0	6.820145276
